phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy,optimizer
train,,,,,,,1.209977388381958,1.0,22.0,22.0,2.3421459197998047,0.9999994039535522,0.0009999991948248,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.2485466003417969,1.0,23.0,23.0,2.280546903610229,0.9999995231628418,0.0009999984540831,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.2866346836090088,1.0,24.0,24.0,2.29240345954895,0.999999463558197,0.0010000001893628,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.32928204536438,1.0,25.0,25.0,2.325617790222168,0.999999463558197,0.0010000001085664,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.3782131671905518,1.0,26.0,26.0,2.3125665187835693,0.999999463558197,0.0009999995112663,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.4199552536010742,1.0,27.0,27.0,2.2953073978424072,0.999999463558197,0.0009999976885828,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.465385913848877,1.0,28.0,28.0,2.2807061672210693,0.9999995231628418,0.0009999992392337,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.517524003982544,1.0,29.0,29.0,2.312382221221924,0.9999994039535522,0.0010000000528332,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.5522334575653076,1.0,30.0,30.0,2.34130859375,0.9999995231628418,0.0010000004143495,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.5897681713104248,1.0,31.0,31.0,2.286193370819092,0.9999995231628418,0.0009999997989807,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.6255507469177246,1.0,32.0,32.0,2.34961485862732,0.999999463558197,0.000999999265546,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.6649723052978516,1.0,33.0,33.0,2.3134970664978027,0.9999995231628418,0.0009999989176573,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.6974010467529297,1.0,34.0,34.0,2.3053574562072754,0.999999463558197,0.0010000023642315,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.765634298324585,1.0,35.0,35.0,2.317586898803711,0.9999995231628418,0.0010000017652396,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8013086318969729,1.0,36.0,36.0,2.3250865936279297,0.9999995827674866,0.0009999981645642,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8371467590332031,1.0,37.0,37.0,2.318063974380493,0.9999995231628418,0.0010000001291888,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8722021579742432,1.0,38.0,38.0,2.3075711727142334,0.999999463558197,0.0009999998282073,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.9068715572357176,1.0,39.0,39.0,2.296430826187134,0.9999995827674866,0.0010000006622899,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.942513465881348,1.0,40.0,40.0,2.296445369720459,0.9999995231628418,0.0009999983916885,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.9787547588348389,1.0,41.0,41.0,2.326621532440185,0.9999993443489076,0.0009999991133343,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.0130906105041504,1.0,42.0,42.0,2.284003973007202,0.9999995827674866,0.0010000001709609,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.0494847297668457,1.0,43.0,43.0,2.288837432861328,0.9999995231628418,0.001000000479242,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.084036111831665,1.0,44.0,44.0,2.2668237686157227,0.999999463558197,0.000999999265324,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.118201494216919,1.0,45.0,45.0,2.31957745552063,0.999999463558197,0.0010000004165144,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.149611234664917,1.0,46.0,46.0,2.3049957752227783,0.999999463558197,0.0009999999578814,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.1872363090515137,1.0,47.0,47.0,2.310569524765014,0.9999994039535522,0.0009999982301507,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.2245330810546875,1.0,48.0,48.0,2.288816213607788,0.9999995231628418,0.0009999991524142,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.2600700855255127,1.0,49.0,49.0,2.3022849559783936,0.999999463558197,0.0009999995671105,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.296118974685669,1.0,50.0,50.0,2.292057514190674,0.9999995827674866,0.0010000007143593,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.3274636268615723,1.0,51.0,51.0,2.293955087661743,0.9999994039535522,0.0009999989393067,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.363876819610596,1.0,52.0,52.0,2.293063879013061,0.999999463558197,0.0009999990733107,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.407175064086914,1.0,53.0,53.0,2.271583080291748,0.999999463558197,0.000999998671132,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.4415414333343506,1.0,54.0,54.0,2.293442726135254,0.999999463558197,0.0009999992229412,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.478379964828491,1.0,55.0,55.0,2.254741668701172,0.9999995231628418,0.0009999988978398,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.5103933811187744,1.0,56.0,56.0,2.249708890914917,0.999999463558197,0.0009999986765721,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.5426013469696045,1.0,57.0,57.0,2.275468587875366,0.9999994039535522,0.0010000000498078,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.5753049850463867,1.0,58.0,58.0,2.3034768104553223,0.999999463558197,0.0009999995426578,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.6123836040496826,1.0,59.0,59.0,2.2975821495056152,0.999999463558197,0.000999999600667,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.646693229675293,1.0,60.0,60.0,2.2514724731445312,0.999999463558197,0.0010000009027918,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.6814746856689453,1.0,61.0,61.0,2.257895946502685,0.9999994039535522,0.0010000010503958,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.718266487121582,1.0,62.0,62.0,2.258019208908081,0.999999463558197,0.000999999779302,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.754917621612549,1.0,63.0,63.0,2.281632423400879,0.999999463558197,0.0009999981375857,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7882273197174072,1.0,64.0,64.0,2.2666735649108887,0.999999463558197,0.0009999988411351,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.817782402038574,1.0,65.0,65.0,2.268200159072876,0.9999994039535522,0.0009999995406317,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.852590322494507,1.0,66.0,66.0,2.2465553283691406,0.9999995231628418,0.0009999983239647,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.8839662075042725,1.0,67.0,67.0,2.2534213066101074,0.999999463558197,0.0009999991315975,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.918607711791992,1.0,68.0,68.0,2.2612099647521973,0.999999463558197,0.0009999998437504,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.9543371200561523,1.0,69.0,69.0,2.2670583724975586,0.999999463558197,0.0010000001318533,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.9885661602020264,1.0,70.0,70.0,2.260237216949463,0.999999463558197,0.001000000131659,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.030270576477051,1.0,71.0,71.0,2.2514469623565674,0.9999995231628418,0.0009999988262303,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.068096876144409,1.0,72.0,72.0,2.2572147846221924,0.9999995827674866,0.0010000008957974,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.1030590534210205,1.0,73.0,73.0,2.2578282356262207,0.9999994039535522,0.0009999987273094,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.1345064640045166,1.0,74.0,74.0,2.2685694694519043,0.9999995231628418,0.0009999990899086,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.170599460601806,1.0,75.0,75.0,2.2199597358703613,0.9999995827674866,0.0009999980707779,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.204479694366455,1.0,76.0,76.0,2.2276015281677246,0.9999993443489076,0.001000000709058,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.236856460571289,1.0,77.0,77.0,2.261009693145752,0.9999995231628418,0.0009999986444589,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.2690675258636475,1.0,78.0,78.0,2.263631820678711,0.999999463558197,0.0009999987389945,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.306826591491699,1.0,79.0,79.0,2.268094778060913,0.999999463558197,0.0009999978337171,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.3457140922546387,1.0,80.0,80.0,2.24005126953125,0.9999994039535522,0.0009999997654242,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.388105154037476,1.0,81.0,81.0,2.2639286518096924,0.9999994039535522,0.0009999985739041,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.425046920776367,1.0,82.0,82.0,2.2654597759246826,0.999999463558197,0.0010000004824061,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.458491086959839,1.0,83.0,83.0,2.254492998123169,0.9999994039535522,0.0009999990359795,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.4897258281707764,1.0,84.0,84.0,2.259981155395508,0.9999995827674866,0.0009999998846621,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.521062135696411,1.0,85.0,85.0,2.2310752868652344,0.9999995231628418,0.0009999999172194,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5573647022247314,1.0,86.0,86.0,2.2568085193634038,0.9999995231628418,0.001000000007314,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.593801259994507,1.0,87.0,87.0,2.2536137104034424,0.999999463558197,0.0010000003615584,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.629261255264282,1.0,88.0,88.0,2.2204692363739014,0.999999463558197,0.0009999998778898,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.668872356414795,1.0,89.0,89.0,2.2809338569641118,0.9999995231628418,0.0009999997139653,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.703445196151733,1.0,90.0,90.0,2.27232027053833,0.999999463558197,0.0009999983805862,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.736565589904785,1.0,91.0,91.0,2.2361502647399902,0.9999995231628418,0.0009999991169703,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.7749569416046143,1.0,92.0,92.0,2.2629027366638184,0.999999463558197,0.0010000009510864,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.8255152702331534,1.0,93.0,93.0,2.238722562789917,0.999999463558197,0.0009999994693831,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.86795973777771,1.0,94.0,94.0,2.2319488525390625,0.999999463558197,0.0010000005161014,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.909500122070313,1.0,95.0,95.0,2.22598648071289,0.9999995231628418,0.0009999999970722,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.950371026992798,1.0,96.0,96.0,2.2459332942962646,0.9999994039535522,0.0009999993904462,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.9973764419555664,1.0,97.0,97.0,2.2064695358276367,0.999999463558197,0.001000000854053,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.045852899551392,1.0,98.0,98.0,2.21414852142334,0.999999463558197,0.000999998602076,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.083673715591431,1.0,99.0,99.0,2.235607147216797,0.9999993443489076,0.0010000001584709,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.121345520019531,1.0,100.0,100.0,2.2420945167541504,0.9999994039535522,0.0010000003910348,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.164005517959595,1.0,101.0,101.0,2.2401814460754395,0.9999994039535522,0.0010000004454912,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.197350740432739,1.0,102.0,102.0,2.2149598598480225,0.9999995231628418,0.0010000001208343,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.237879753112793,1.0,103.0,103.0,2.215324640274048,0.999999463558197,0.0009999998916566,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.276246070861816,1.0,104.0,104.0,2.232593536376953,0.999999463558197,0.00099999879606,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.318137407302856,1.0,105.0,105.0,2.223458766937256,0.999999463558197,0.0009999984113533,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.361384391784668,1.0,106.0,106.0,2.246476650238037,0.9999994039535522,0.0009999998757249,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.403964042663574,1.0,107.0,107.0,2.2084221839904785,0.999999463558197,0.0009999996234821,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.441879987716675,1.0,108.0,108.0,2.2445712089538574,0.9999995231628418,0.0009999988997827,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.475879669189453,1.0,109.0,109.0,2.196665048599243,0.999999463558197,0.0009999998745036,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.512737512588501,1.0,110.0,110.0,2.218675374984741,0.9999994039535522,0.0009999988747194,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.553613424301148,1.0,111.0,111.0,2.215503692626953,0.9999995231628418,0.0010000008765905,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.594379186630249,1.0,112.0,112.0,2.2126305103302,0.999999463558197,0.0009999987941449,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.632328987121582,1.0,113.0,113.0,2.201345205307007,0.9999994039535522,0.0009999994381303,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.668356657028198,1.0,114.0,114.0,2.230492353439331,0.999999463558197,0.0009999977540306,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.705479145050049,1.0,115.0,115.0,2.2162697315216064,0.999999463558197,0.0009999994800968,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.7536234855651855,1.0,116.0,116.0,2.190013647079468,0.999999463558197,0.0009999986865364,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.79512095451355,1.0,117.0,117.0,2.249537467956543,0.9999995231628418,0.0009999998374222,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.834587574005127,1.0,118.0,118.0,2.241051197052002,0.9999994039535522,0.0010000001709331,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.879316091537476,1.0,119.0,119.0,2.2078278064727783,0.9999993443489076,0.0009999989154924,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.919419527053833,1.0,120.0,120.0,2.230644941329956,0.9999993443489076,0.0010000012974201,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.961451053619385,1.0,121.0,121.0,2.1878161430358887,0.9999994039535522,0.0010000013390534,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.994290113449097,1.0,122.0,122.0,2.2241365909576416,0.9999995231628418,0.0009999996372211,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.0282979011535645,1.0,123.0,123.0,2.193085193634033,0.9999993443489076,0.0009999987483759,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.068012714385986,1.0,124.0,124.0,2.187596559524536,0.999999463558197,0.0009999988237046,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.111366510391235,1.0,125.0,125.0,2.171746730804444,0.999999463558197,0.0009999999300148,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.148314476013184,1.0,126.0,126.0,2.1954445838928223,0.999999463558197,0.0009999971533984,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.1855199337005615,1.0,127.0,127.0,2.202428102493286,0.9999994039535522,0.0009999992979646,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.234510183334351,1.0,128.0,128.0,2.186766624450684,0.9999995231628418,0.0009999989326731,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.278045654296875,1.0,129.0,129.0,2.1680948734283447,0.9999994039535522,0.0009999983142503,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.314864635467529,1.0,130.0,130.0,2.186439752578736,0.999999463558197,0.0009999999028143,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.357003450393677,1.0,131.0,131.0,2.196276903152466,0.9999995231628418,0.0009999976013469,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.412971496582031,1.0,132.0,132.0,2.201013565063477,0.9999995231628418,0.001000000655351,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.450035572052002,1.0,133.0,133.0,2.1814301013946533,0.9999995827674866,0.0009999984569697,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.488724946975708,1.0,134.0,134.0,2.219053030014038,0.9999994039535522,0.0010000011418503,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.5322980880737305,1.0,135.0,135.0,2.1859562397003174,0.999999463558197,0.0009999992812557,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.570399522781372,1.0,136.0,136.0,2.1838057041168213,0.9999993443489076,0.0009999997068599,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.611090421676636,1.0,137.0,137.0,2.205654621124268,0.9999995231628418,0.0009999988959247,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.6515278816223145,1.0,138.0,138.0,2.191102266311645,0.9999994039535522,0.0009999978283047,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.686870574951172,1.0,139.0,139.0,2.187368392944336,0.9999994039535522,0.0009999986633049,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.732175588607788,1.0,140.0,140.0,2.195348262786865,0.9999993443489076,0.0009999989872684,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.768235683441162,1.0,141.0,141.0,2.1454973220825195,0.999999463558197,0.0010000012531223,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.806042909622192,1.0,142.0,142.0,2.1513242721557617,0.9999995231628418,0.0010000000732335,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.849396705627441,1.0,143.0,143.0,2.1415414810180664,0.9999994039535522,0.0009999983227435,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.884639501571655,1.0,144.0,144.0,2.2370893955230717,0.9999995231628418,0.001000001398145,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.943275213241577,1.0,145.0,145.0,2.1706159114837646,0.9999994039535522,0.000999999976089,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.98318338394165,1.0,146.0,146.0,2.162236452102661,0.9999994039535522,0.001000000176179,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.016925811767578,1.0,147.0,147.0,2.2012202739715576,0.9999994039535522,0.0009999969594697,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.051836967468262,1.0,148.0,148.0,2.1889514923095703,0.9999993443489076,0.0009999980363887,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.091486692428589,1.0,149.0,149.0,2.1879210472106934,0.9999995231628418,0.000999998855457,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.127611637115479,1.0,150.0,150.0,2.167346477508545,0.9999994039535522,0.0010000002863963,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.20039701461792,1.0,151.0,151.0,2.171875,0.9999992847442628,0.0009999995783515,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.325587034225464,1.0,152.0,152.0,2.2009434700012207,0.9999994039535522,0.000999997859058,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.376301288604736,1.0,153.0,153.0,2.1853811740875244,0.9999994039535522,0.0010000011844828,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.410022497177124,1.0,154.0,154.0,2.1665310859680176,0.9999994039535522,0.0009999988140456,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.443163871765137,1.0,155.0,155.0,2.163493156433105,0.9999994039535522,0.0010000001256638,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.475963354110718,1.0,156.0,156.0,2.158720731735229,0.999999463558197,0.0009999997613163,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.512960910797119,1.0,157.0,157.0,2.154396772384644,0.9999994039535522,0.0010000012662229,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.547044992446899,1.0,158.0,158.0,2.136014223098755,0.999999463558197,0.0009999995810993,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.58212423324585,1.0,159.0,159.0,2.158545732498169,0.9999995231628418,0.0009999991661255,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.616839408874512,1.0,160.0,160.0,2.176488161087036,0.9999995231628418,0.0009999998572951,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.648509979248047,1.0,161.0,161.0,2.1519711017608643,0.9999995827674866,0.0009999993122309,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.682399272918701,1.0,162.0,162.0,2.170761823654175,0.999999463558197,0.0009999997599286,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.7148261070251465,1.0,163.0,163.0,2.1808810234069824,0.999999463558197,0.0010000005507403,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.750977039337158,1.0,164.0,164.0,2.189012289047241,0.9999995231628418,0.0009999979746324,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.783545970916748,1.0,165.0,165.0,2.1451938152313232,0.999999463558197,0.0009999984841702,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.818094730377197,1.0,166.0,166.0,2.178833246231079,0.999999463558197,0.0009999987696367,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.853877782821655,1.0,167.0,167.0,2.132790327072144,0.9999994039535522,0.0009999984121443,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.888872385025024,1.0,168.0,168.0,2.1924147605896,0.9999994039535522,0.0009999997581522,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.928310871124268,1.0,169.0,169.0,2.1357622146606445,0.9999995231628418,0.0009999995198705,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.9641430377960205,1.0,170.0,170.0,2.17580246925354,0.9999994039535522,0.0009999979353304,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.002530813217163,1.0,171.0,171.0,2.17311429977417,0.9999994039535522,0.0009999998533816,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.035266876220703,1.0,172.0,172.0,2.137221574783325,0.9999994039535522,0.0010000008687357,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.077250480651856,1.0,173.0,173.0,2.139189958572388,0.999999463558197,0.0009999988969794,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.11003303527832,1.0,174.0,174.0,2.138517141342163,0.9999994039535522,0.0010000007754771,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.152100563049316,1.0,175.0,175.0,2.174459934234619,0.9999993443489076,0.0010000010614702,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.183639526367188,1.0,176.0,176.0,2.131514072418213,0.999999463558197,0.0010000004089649,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.21690034866333,1.0,177.0,177.0,2.153650999069214,0.9999993443489076,0.001000000606418,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.248234987258911,1.0,178.0,178.0,2.1522958278656006,0.999999463558197,0.0010000003271692,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.279023885726929,1.0,179.0,179.0,2.139183759689331,0.9999995231628418,0.000999998965841,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.319046497344971,1.0,180.0,180.0,2.161621332168579,0.9999995231628418,0.0009999996859599,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.35430908203125,1.0,181.0,181.0,2.153516292572021,0.9999994039535522,0.0009999993048202,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.388386726379394,1.0,182.0,182.0,2.122529983520508,0.9999993443489076,0.001000000439607,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.4176037311553955,1.0,183.0,183.0,2.123647451400757,0.999999463558197,0.0009999998142185,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.450181722640991,1.0,184.0,184.0,2.190405368804932,0.9999995231628418,0.0009999997865739,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.490204572677612,1.0,185.0,185.0,2.148435115814209,0.9999994039535522,0.0009999983026484,0.001,False,128.0,128.0,,,SGD
