phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy,optimizer
train,,,,,,,1.3576393127441406,1.0,34.0,34.0,2.303221702575684,0.999999463558197,0.0009999997103016,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.3965067863464355,1.0,35.0,35.0,2.300628900527954,0.999999463558197,0.0009999995643072,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.440943717956543,1.0,36.0,36.0,2.2956268787384038,0.999999463558197,0.0010000007018138,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.4814386367797852,1.0,37.0,37.0,2.307241678237915,0.9999995827674866,0.0010000001680466,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.5248920917510986,1.0,38.0,38.0,2.318203926086426,0.9999994039535522,0.000999999881387,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.5961065292358398,1.0,39.0,39.0,2.3133316040039062,0.9999995231628418,0.0009999990829697,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.6425228118896484,1.0,40.0,40.0,2.3006484508514404,0.9999995827674866,0.0009999989746118,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.6815781593322754,1.0,41.0,41.0,2.275115966796875,0.9999995827674866,0.0009999969487282,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.7195026874542236,1.0,42.0,42.0,2.275510549545288,0.9999993443489076,0.0010000010071526,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.7670691013336182,1.0,43.0,43.0,2.280667781829834,0.999999463558197,0.0010000008937435,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8095545768737795,1.0,44.0,44.0,2.318661689758301,0.9999993443489076,0.0009999999290156,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8463356494903564,1.0,45.0,45.0,2.3381025791168213,0.9999994039535522,0.0009999994722974,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8975131511688232,1.0,46.0,46.0,2.303499937057495,0.9999994039535522,0.0009999987040502,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.973280429840088,1.0,47.0,47.0,2.302129030227661,0.999999463558197,0.0010000020442104,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.014545202255249,1.0,48.0,48.0,2.276611566543579,0.999999463558197,0.0009999988870706,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.068427801132202,1.0,49.0,49.0,2.2851996421813965,0.999999463558197,0.0009999998267085,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.1018455028533936,1.0,50.0,50.0,2.2714412212371826,0.9999994039535522,0.0009999989773319,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.138348340988159,1.0,51.0,51.0,2.2394039630889893,0.9999994039535522,0.0010000006826902,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.179469108581543,1.0,52.0,52.0,2.308391571044922,0.9999993443489076,0.0009999984427588,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.379524707794189,1.0,53.0,53.0,2.275536060333252,0.999999463558197,0.0009999995699971,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.411367177963257,1.0,54.0,54.0,2.274904489517212,0.999999463558197,0.0009999988359448,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.4398653507232666,1.0,55.0,55.0,2.2929623126983643,0.9999994039535522,0.0009999992552209,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.4714131355285645,1.0,56.0,56.0,2.2848470211029053,0.9999994039535522,0.0009999996379705,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.5069503784179688,1.0,57.0,57.0,2.264362573623657,0.9999995231628418,0.000999998836944,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.541564464569092,1.0,58.0,58.0,2.2494418621063232,0.9999994039535522,0.0010000004284493,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.573408842086792,1.0,59.0,59.0,2.265761613845825,0.999999463558197,0.0009999976349034,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.6012191772460938,1.0,60.0,60.0,2.2872722148895264,0.9999994039535522,0.0009999987710522,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.638669967651367,1.0,61.0,61.0,2.2392523288726807,0.9999993443489076,0.0010000007602393,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.670198678970337,1.0,62.0,62.0,2.27778959274292,0.9999994039535522,0.0009999987986135,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.706234931945801,1.0,63.0,63.0,2.2759664058685303,0.9999994039535522,0.0010000003545085,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7355239391326904,1.0,64.0,64.0,2.2534496784210205,0.9999995827674866,0.0009999986097921,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7769479751586914,1.0,65.0,65.0,2.3105709552764893,0.9999994039535522,0.001000000890274,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.810608386993408,1.0,66.0,66.0,2.3077094554901123,0.999999463558197,0.0009999998246546,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.841147422790528,1.0,67.0,67.0,2.2462310791015625,0.999999463558197,0.0010000003153731,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.8728139400482178,1.0,68.0,68.0,2.2614550590515137,0.999999463558197,0.0009999975966839,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.90718150138855,1.0,69.0,69.0,2.2664504051208496,0.9999993443489076,0.0009999984367636,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.9395346641540527,1.0,70.0,70.0,2.26338791847229,0.9999995231628418,0.0010000022585662,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.9738645553588867,1.0,71.0,71.0,2.2660698890686035,0.9999995231628418,0.0009999993844787,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.003917932510376,1.0,72.0,72.0,2.250799655914306,0.9999992847442628,0.0010000002370747,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.033430576324463,1.0,73.0,73.0,2.252464532852173,0.9999994039535522,0.0009999979447674,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.067135572433472,1.0,74.0,74.0,2.2740180492401123,0.9999994039535522,0.0009999983437267,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.0996947288513184,1.0,75.0,75.0,2.257512092590332,0.9999995231628418,0.0009999999528576,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.1301255226135254,1.0,76.0,76.0,2.27668571472168,0.9999995231628418,0.000999999661313,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.167858362197876,1.0,77.0,77.0,2.273148536682129,0.9999992847442628,0.0009999996877641,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.20271110534668,1.0,78.0,78.0,2.2266433238983154,0.9999994039535522,0.0009999991224659,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.2369420528411865,1.0,79.0,79.0,2.245450258255005,0.999999463558197,0.0009999999619892,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.2702977657318115,1.0,80.0,80.0,2.2825608253479004,0.9999994039535522,0.0009999980818802,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.304998874664306,1.0,81.0,81.0,2.257166147232056,0.9999994039535522,0.0009999992812002,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.341822385787964,1.0,82.0,82.0,2.235727071762085,0.999999463558197,0.0009999993644947,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.377204656600952,1.0,83.0,83.0,2.216377258300781,0.999999463558197,0.0009999992014583,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.40674090385437,1.0,84.0,84.0,2.2698323726654053,0.9999994039535522,0.0010000002579191,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.439038038253784,1.0,85.0,85.0,2.2249794006347656,0.9999995231628418,0.0010000004244525,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.47714638710022,1.0,86.0,86.0,2.254819631576538,0.999999463558197,0.0010000001923882,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5120530128479004,1.0,87.0,87.0,2.208855628967285,0.999999463558197,0.0010000004057452,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5479366779327397,1.0,88.0,88.0,2.236916303634644,0.999999463558197,0.000999999692538,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5888607501983643,1.0,89.0,89.0,2.2289443016052246,0.9999995231628418,0.0009999996546794,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.6225240230560303,1.0,90.0,90.0,2.207537174224853,0.999999463558197,0.0009999999833887,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.654832124710083,1.0,91.0,91.0,2.2560625076293945,0.9999994039535522,0.0010000003134025,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.687394857406616,1.0,92.0,92.0,2.233752489089966,0.9999993443489076,0.0009999995948384,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.7228243350982666,1.0,93.0,93.0,2.2307016849517822,0.999999463558197,0.0009999991885242,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.76035213470459,1.0,94.0,94.0,2.266541719436645,0.9999995827674866,0.0009999992848917,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.792295217514038,1.0,95.0,95.0,2.2514657974243164,0.9999994039535522,0.0010000009560547,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.827039241790772,1.0,96.0,96.0,2.2448744773864746,0.999999463558197,0.0009999983494999,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.8654820919036874,1.0,97.0,97.0,2.2723076343536377,0.999999463558197,0.0010000002583632,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.900916814804077,1.0,98.0,98.0,2.220691680908203,0.9999993443489076,0.0009999994861475,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.934001922607422,1.0,99.0,99.0,2.223783016204834,0.999999463558197,0.0009999991670692,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.969200372695923,1.0,100.0,100.0,2.24019193649292,0.9999993443489076,0.0010000001736254,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.99892258644104,1.0,101.0,101.0,2.2421762943267822,0.9999994039535522,0.0009999989547388,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.033271074295044,1.0,102.0,102.0,2.2454652786254883,0.999999463558197,0.0010000002324395,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.063483476638794,1.0,103.0,103.0,2.214182615280152,0.999999463558197,0.0010000000327659,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.1030097007751465,1.0,104.0,104.0,2.2303342819213867,0.999999463558197,0.0009999999589916,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.134134769439697,1.0,105.0,105.0,2.2676782608032227,0.9999995231628418,0.000999998560054,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.1692891120910645,1.0,106.0,106.0,2.2435476779937744,0.9999994039535522,0.0009999997339493,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.207608461380005,1.0,107.0,107.0,2.260552406311035,0.999999463558197,0.0010000006096654,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.245088577270508,1.0,108.0,108.0,2.178446054458618,0.999999463558197,0.0009999969538908,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.276937007904053,1.0,109.0,109.0,2.181361675262451,0.9999994039535522,0.0010000000524169,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.312682867050171,1.0,110.0,110.0,2.2714076042175293,0.999999463558197,0.00100000023738,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.349967241287232,1.0,111.0,111.0,2.246537685394287,0.9999993443489076,0.0009999990266536,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.384980916976929,1.0,112.0,112.0,2.18464469909668,0.999999463558197,0.0009999999093924,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.419686555862427,1.0,113.0,113.0,2.2312042713165283,0.9999994039535522,0.000999998658975,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.4523327350616455,1.0,114.0,114.0,2.1959164142608643,0.999999463558197,0.0009999997113841,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.490797281265259,1.0,115.0,115.0,2.214254379272461,0.999999463558197,0.0010000008160834,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.527857542037964,1.0,116.0,116.0,2.2105937004089355,0.999999463558197,0.0009999996229548,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.573011636734009,1.0,117.0,117.0,2.187633752822876,0.999999463558197,0.0009999997365306,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.605826139450073,1.0,118.0,118.0,2.214837074279785,0.999999463558197,0.0009999985113707,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.647939443588257,1.0,119.0,119.0,2.2149593830108643,0.9999993443489076,0.0009999984422037,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.689606189727783,1.0,120.0,120.0,2.1955127716064453,0.9999993443489076,0.000999999567166,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.725157260894775,1.0,121.0,121.0,2.1769864559173584,0.9999993443489076,0.0010000003415744,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.762005567550659,1.0,122.0,122.0,2.230111122131348,0.9999995827674866,0.0009999997399446,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.805905818939209,1.0,123.0,123.0,2.242010593414306,0.9999995231628418,0.0009999999798083,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.841129302978516,1.0,124.0,124.0,2.2332117557525635,0.9999994039535522,0.0010000002828991,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.883700132369995,1.0,125.0,125.0,2.217498302459717,0.9999994039535522,0.0009999995255604,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.926835775375366,1.0,126.0,126.0,2.199265480041504,0.999999463558197,0.0009999989421655,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.968292474746704,1.0,127.0,127.0,2.203491687774658,0.9999995231628418,0.0009999996605636,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.004773855209351,1.0,128.0,128.0,2.2148561477661133,0.999999463558197,0.0009999999530519,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.051114082336426,1.0,129.0,129.0,2.2522757053375244,0.999999463558197,0.0009999992118389,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.095380067825317,1.0,130.0,130.0,2.205747365951538,0.999999463558197,0.001000001462288,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.13808274269104,1.0,131.0,131.0,2.1935534477233887,0.9999994039535522,0.001000000944092,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.175501108169556,1.0,132.0,132.0,2.182491540908813,0.9999994039535522,0.0009999997786913,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.218871116638184,1.0,133.0,133.0,2.16946792602539,0.999999463558197,0.0010000006060849,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.262373685836792,1.0,134.0,134.0,2.152810573577881,0.999999463558197,0.0009999990723115,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.324418306350708,1.0,135.0,135.0,2.18489670753479,0.999999463558197,0.001000000716552,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.364586114883423,1.0,136.0,136.0,2.2018511295318604,0.999999463558197,0.0009999993049312,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.572668790817261,1.0,137.0,137.0,2.205345392227173,0.9999993443489076,0.0009999988410241,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.602916717529297,1.0,138.0,138.0,2.161536931991577,0.999999463558197,0.0010000005660891,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.638416767120361,1.0,139.0,139.0,2.186934232711792,0.999999463558197,0.0010000009175022,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.677453994750977,1.0,140.0,140.0,2.201643228530884,0.9999993443489076,0.0010000006414732,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.709530115127564,1.0,141.0,141.0,2.184882402420044,0.999999463558197,0.0010000006660647,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.740243196487427,1.0,142.0,142.0,2.170349359512329,0.9999993443489076,0.0009999993779839,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.771652460098267,1.0,143.0,143.0,2.1743414402008057,0.9999994039535522,0.0009999994428487,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.803737640380859,1.0,144.0,144.0,2.197901964187622,0.9999993443489076,0.0009999981158531,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.835782051086426,1.0,145.0,145.0,2.155681610107422,0.9999994039535522,0.0010000013536528,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.870038747787476,1.0,146.0,146.0,2.170671939849853,0.9999995231628418,0.0009999988651715,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.89982533454895,1.0,147.0,147.0,2.1804702281951904,0.999999463558197,0.0009999980971735,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.93446159362793,1.0,148.0,148.0,2.198706865310669,0.9999995231628418,0.0010000002758492,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.967222452163696,1.0,149.0,149.0,2.151131629943848,0.9999995231628418,0.0009999987051604,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.999964952468872,1.0,150.0,150.0,2.1959378719329834,0.999999463558197,0.0009999990975969,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.030040979385376,1.0,151.0,151.0,2.17431116104126,0.9999993443489076,0.0009999993427621,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.062622785568237,1.0,152.0,152.0,2.156129837036133,0.999999463558197,0.0009999976058988,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.09495735168457,1.0,153.0,153.0,2.1638240814208984,0.9999994039535522,0.0010000006748632,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.125988483428955,1.0,154.0,154.0,2.1855885982513428,0.999999463558197,0.0009999994569486,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.158040761947632,1.0,155.0,155.0,2.2037429809570312,0.9999995231628418,0.0010000001856714,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.191807985305786,1.0,156.0,156.0,2.1465368270874023,0.9999994039535522,0.0009999993572505,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.227607727050781,1.0,157.0,157.0,2.1519949436187744,0.9999994039535522,0.0010000004981158,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.26385498046875,1.0,158.0,158.0,2.1850202083587646,0.9999993443489076,0.0010000003460153,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.296876907348633,1.0,159.0,159.0,2.164433717727661,0.9999994039535522,0.0009999980974788,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.335652589797974,1.0,160.0,160.0,2.1795225143432617,0.9999994039535522,0.0009999983511652,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.375943183898926,1.0,161.0,161.0,2.1565496921539307,0.999999463558197,0.0009999981946235,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.4116809368133545,1.0,162.0,162.0,2.1515536308288574,0.999999463558197,0.0010000000490584,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.444009304046631,1.0,163.0,163.0,2.17153549194336,0.9999994039535522,0.0010000015484967,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.4795122146606445,1.0,164.0,164.0,2.160325050354004,0.9999995231628418,0.0009999993878372,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.512877941131592,1.0,165.0,165.0,2.1699864864349365,0.9999994039535522,0.0009999994634434,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.548713445663452,1.0,166.0,166.0,2.131852149963379,0.9999994039535522,0.0010000002036847,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.584990978240967,1.0,167.0,167.0,2.1757516860961914,0.9999994039535522,0.0009999999526078,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.616224765777588,1.0,168.0,168.0,2.1941819190979004,0.999999463558197,0.0009999992848084,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.655874729156494,1.0,169.0,169.0,2.1499571800231934,0.9999993443489076,0.0010000006529363,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.691020965576172,1.0,170.0,170.0,2.1543078422546387,0.9999994039535522,0.000999999837894,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.725093841552734,1.0,171.0,171.0,2.154041051864624,0.9999994039535522,0.000999999022407,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.7565343379974365,1.0,172.0,172.0,2.120466709136963,0.999999463558197,0.0009999990073634,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.789730787277222,1.0,173.0,173.0,2.119178771972656,0.9999994039535522,0.0009999993412633,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.820727348327637,1.0,174.0,174.0,2.160759925842285,0.999999463558197,0.0010000006812469,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.851433038711548,1.0,175.0,175.0,2.1458396911621094,0.999999463558197,0.0010000006853548,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.889741182327271,1.0,176.0,176.0,2.1465229988098145,0.9999995231628418,0.00099999815732,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.924809217453003,1.0,177.0,177.0,2.1354501247406006,0.9999994039535522,0.0009999984008756,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.963704586029053,1.0,178.0,178.0,2.1830780506134038,0.9999994039535522,0.0010000009038465,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.001938104629517,1.0,179.0,179.0,2.210367202758789,0.999999463558197,0.0009999991485284,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.039492607116699,1.0,180.0,180.0,2.143396615982056,0.9999994039535522,0.0010000011792093,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.073987007141113,1.0,181.0,181.0,2.140556812286377,0.9999994039535522,0.0010000006078612,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.108782768249512,1.0,182.0,182.0,2.122417449951172,0.999999463558197,0.0009999995905362,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.140030860900879,1.0,183.0,183.0,2.1570301055908203,0.999999463558197,0.0009999989848814,0.001,False,128.0,128.0,,,SGD
train,,,,,,,7.172318458557129,1.0,184.0,184.0,2.123309850692749,0.9999992847442628,0.0009999999700383,0.001,False,128.0,128.0,,,SGD
