phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy,optimizer
train,,,,,,,1.7081151008605957,1.0,37.0,37.0,2.271002769470215,0.9999994039535522,0.0009999988945091,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.7368860244750977,1.0,38.0,38.0,2.2607126235961914,0.999999463558197,0.0009999999007881,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.7665364742279053,1.0,39.0,39.0,2.2829599380493164,0.9999994039535522,0.0009999991363992,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.797126293182373,1.0,40.0,40.0,2.2587029933929443,0.999999463558197,0.0009999980867096,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8345866203308103,1.0,41.0,41.0,2.2751426696777344,0.9999994039535522,0.0009999995950882,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.8650648593902588,1.0,42.0,42.0,2.284881353378296,0.999999463558197,0.0009999989683391,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.9033737182617188,1.0,43.0,43.0,2.27105975151062,0.999999463558197,0.0009999996500165,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.93440580368042,1.0,44.0,44.0,2.2701258659362797,0.9999994039535522,0.0010000007045339,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.9650347232818604,1.0,45.0,45.0,2.283965349197388,0.999999463558197,0.000999998891123,0.001,False,128.0,128.0,,,SGD
train,,,,,,,1.9938433170318604,1.0,46.0,46.0,2.251570701599121,0.9999994039535522,0.0010000008873874,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.0250344276428223,1.0,47.0,47.0,2.2571964263916016,0.9999994039535522,0.0010000001034594,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.055539846420288,1.0,48.0,48.0,2.283285140991211,0.9999995231628418,0.0010000002590293,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.085362911224365,1.0,49.0,49.0,2.296438694000244,0.999999463558197,0.0009999993151175,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.1157684326171875,1.0,50.0,50.0,2.2864620685577397,0.999999463558197,0.0009999979456555,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.145374059677124,1.0,51.0,51.0,2.24778413772583,0.9999994039535522,0.0009999981640646,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.174516439437866,1.0,52.0,52.0,2.244614839553833,0.999999463558197,0.0009999989592352,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.2043607234954834,1.0,53.0,53.0,2.265946626663208,0.999999463558197,0.00099999959556,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.2355329990386963,1.0,54.0,54.0,2.2651443481445312,0.9999994039535522,0.0009999995270592,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.266361951828003,1.0,55.0,55.0,2.218446493148804,0.9999993443489076,0.0010000007311514,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.3024797439575195,1.0,56.0,56.0,2.2913434505462646,0.9999995231628418,0.0009999977508665,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.3388919830322266,1.0,57.0,57.0,2.226062297821045,0.9999995231628418,0.0009999994188679,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.3725101947784424,1.0,58.0,58.0,2.273592233657837,0.999999463558197,0.0009999989095804,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.404740810394287,1.0,59.0,59.0,2.2691123485565186,0.999999463558197,0.0009999996419118,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.43519926071167,1.0,60.0,60.0,2.2417452335357666,0.9999994039535522,0.0009999996539578,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.465765476226806,1.0,61.0,61.0,2.259204387664795,0.9999993443489076,0.0009999995706355,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.497419834136963,1.0,62.0,62.0,2.2518601417541504,0.9999995827674866,0.0010000003534815,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.533353328704834,1.0,63.0,63.0,2.256692886352539,0.999999463558197,0.0009999989178238,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.5683882236480717,1.0,64.0,64.0,2.257812738418579,0.9999994039535522,0.0009999997225418,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.598430633544922,1.0,65.0,65.0,2.2451090812683105,0.999999463558197,0.000999999163683,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.629106044769287,1.0,66.0,66.0,2.249781847000122,0.9999995827674866,0.0009999972081881,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.660806894302368,1.0,67.0,67.0,2.2153491973876958,0.9999994039535522,0.0010000022464926,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.693974256515503,1.0,68.0,68.0,2.238036632537842,0.9999995231628418,0.0009999999686505,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7236337661743164,1.0,69.0,69.0,2.2004919052124023,0.999999463558197,0.0010000005351972,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7600133419036865,1.0,70.0,70.0,2.227851390838623,0.9999994039535522,0.0009999995871223,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.7899093627929688,1.0,71.0,71.0,2.2399401664733887,0.9999993443489076,0.0009999977108429,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.8225433826446533,1.0,72.0,72.0,2.2568464279174805,0.9999994039535522,0.0009999998735322,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.856688499450684,1.0,73.0,73.0,2.2373197078704834,0.999999463558197,0.0009999997561816,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.892639636993408,1.0,74.0,74.0,2.277059316635132,0.9999994039535522,0.0009999993015173,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.927499771118164,1.0,75.0,75.0,2.195024251937866,0.999999463558197,0.0010000019421256,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.9594545364379883,1.0,76.0,76.0,2.249516487121582,0.9999995231628418,0.0010000012385229,0.001,False,128.0,128.0,,,SGD
train,,,,,,,2.990273714065552,1.0,77.0,77.0,2.257351875305176,0.9999995231628418,0.0009999990608762,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.0241219997406006,1.0,78.0,78.0,2.2335751056671143,0.9999993443489076,0.0010000002868404,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.057608366012573,1.0,79.0,79.0,2.2184412479400635,0.9999995231628418,0.0009999998470533,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.0885305404663086,1.0,80.0,80.0,2.262611389160156,0.9999995231628418,0.0009999988067459,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.1224560737609863,1.0,81.0,81.0,2.18855881690979,0.9999993443489076,0.0009999990257376,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.156935691833496,1.0,82.0,82.0,2.2036592960357666,0.999999463558197,0.0010000005635634,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.1920042037963867,1.0,83.0,83.0,2.24996018409729,0.9999992847442628,0.0009999997016974,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.22709584236145,1.0,84.0,84.0,2.221062183380127,0.9999995231628418,0.0009999999001498,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.263925552368164,1.0,85.0,85.0,2.2280690670013428,0.9999994039535522,0.0009999980324751,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.296847105026245,1.0,86.0,86.0,2.232794523239136,0.999999463558197,0.0009999983970175,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.328601837158203,1.0,87.0,87.0,2.227787733078003,0.9999994039535522,0.0009999987566748,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.3602328300476074,1.0,88.0,88.0,2.239707469940185,0.999999463558197,0.00100000055668,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.3888187408447266,1.0,89.0,89.0,2.232895374298096,0.999999463558197,0.0010000008023722,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.4182567596435547,1.0,90.0,90.0,2.245622158050537,0.999999463558197,0.0010000009404283,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.448155403137207,1.0,91.0,91.0,2.2011611461639404,0.9999995827674866,0.001000000197634,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.4779632091522217,1.0,92.0,92.0,2.198323965072632,0.9999995231628418,0.0009999990248217,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5082874298095703,1.0,93.0,93.0,2.2038068771362305,0.9999995231628418,0.0009999988322811,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.5395994186401367,1.0,94.0,94.0,2.217915773391724,0.9999995231628418,0.0010000008501117,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.574007749557495,1.0,95.0,95.0,2.2223966121673584,0.999999463558197,0.000999999066122,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.6061933040618896,1.0,96.0,96.0,2.215330123901367,0.9999995231628418,0.0010000004134613,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.6431984901428223,1.0,97.0,97.0,2.216859102249145,0.9999995827674866,0.0009999989922644,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.673938751220703,1.0,98.0,98.0,2.196398973464966,0.9999994039535522,0.0010000012459336,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.703594923019409,1.0,99.0,99.0,2.209949493408203,0.9999995231628418,0.0010000002792631,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.734288930892944,1.0,100.0,100.0,2.167696475982666,0.9999995231628418,0.0010000011838444,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.771440267562866,1.0,101.0,101.0,2.201898097991944,0.999999463558197,0.0009999983714268,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.801012516021729,1.0,102.0,102.0,2.201226234436035,0.9999994039535522,0.0009999984332386,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.830742120742798,1.0,103.0,103.0,2.198775291442871,0.9999994039535522,0.0009999980993662,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.8639557361602783,1.0,104.0,104.0,2.1950931549072266,0.999999463558197,0.0009999999035915,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.894223213195801,1.0,105.0,105.0,2.20741605758667,0.9999995231628418,0.0010000006711439,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.924772262573242,1.0,106.0,106.0,2.198645830154419,0.9999995231628418,0.000999999106895,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.9577956199646,1.0,107.0,107.0,2.191816806793213,0.9999994039535522,0.0009999995779074,0.001,False,128.0,128.0,,,SGD
train,,,,,,,3.993476629257202,1.0,108.0,108.0,2.217578172683716,0.9999995231628418,0.0009999998956534,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.028889894485474,1.0,109.0,109.0,2.170912265777588,0.9999995231628418,0.0010000001259136,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.062923431396484,1.0,110.0,110.0,2.2088756561279297,0.9999995231628418,0.0009999984063434,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.094418525695801,1.0,111.0,111.0,2.1941723823547363,0.9999994039535522,0.0009999975994317,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.131714820861816,1.0,112.0,112.0,2.192124366760254,0.9999995827674866,0.0009999989768878,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.166390657424927,1.0,113.0,113.0,2.1865780353546143,0.999999463558197,0.000999999916137,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.20022439956665,1.0,114.0,114.0,2.2007501125335693,0.999999463558197,0.0009999993808428,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.2458655834198,1.0,115.0,115.0,2.187288522720337,0.9999994039535522,0.0010000001249699,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.283364772796631,1.0,116.0,116.0,2.194254159927368,0.999999463558197,0.0009999997476328,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.318087100982666,1.0,117.0,117.0,2.201404094696045,0.9999995231628418,0.0009999988187363,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.356431245803833,1.0,118.0,118.0,2.174969434738159,0.9999995231628418,0.0010000011276117,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.391357660293579,1.0,119.0,119.0,2.2131145000457764,0.999999463558197,0.0009999989340886,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.429078340530396,1.0,120.0,120.0,2.1495790481567383,0.9999995231628418,0.0009999994183128,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.461899280548096,1.0,121.0,121.0,2.198402404785156,0.9999995231628418,0.0010000000555255,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.493905067443848,1.0,122.0,122.0,2.2037606239318848,0.999999463558197,0.0009999999341781,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.526384592056274,1.0,123.0,123.0,2.1803364753723145,0.999999463558197,0.0010000003799881,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.560536623001099,1.0,124.0,124.0,2.1983602046966557,0.999999463558197,0.0009999999770605,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.593410491943359,1.0,125.0,125.0,2.1786553859710693,0.9999994039535522,0.0009999988908454,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.626129627227783,1.0,126.0,126.0,2.199656248092652,0.9999995231628418,0.00099999942181,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.658141613006592,1.0,127.0,127.0,2.188180685043335,0.999999463558197,0.0009999980582879,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.690353393554688,1.0,128.0,128.0,2.169755697250366,0.9999993443489076,0.001000002404699,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.724644660949707,1.0,129.0,129.0,2.1851296424865723,0.999999463558197,0.0010000008266861,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.757571697235107,1.0,130.0,130.0,2.188371181488037,0.999999463558197,0.0009999999925481,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.790529251098633,1.0,131.0,131.0,2.1644749641418457,0.999999463558197,0.0010000005885156,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.824020862579346,1.0,132.0,132.0,2.156972646713257,0.999999463558197,0.0010000014489098,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.85962176322937,1.0,133.0,133.0,2.173029661178589,0.9999994039535522,0.0010000017228847,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.897317171096802,1.0,134.0,134.0,2.176574945449829,0.999999463558197,0.000999999595782,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.932093143463135,1.0,135.0,135.0,2.171516180038452,0.9999994039535522,0.0009999986772937,0.001,False,128.0,128.0,,,SGD
train,,,,,,,4.965224027633667,1.0,136.0,136.0,2.155447244644165,0.9999994039535522,0.0009999997487153,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.002138376235962,1.0,137.0,137.0,2.144068479537964,0.999999463558197,0.0010000005645071,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.038783550262451,1.0,138.0,138.0,2.1771678924560547,0.999999463558197,0.000999997481609,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.072268486022949,1.0,139.0,139.0,2.1753995418548584,0.9999994039535522,0.0009999996718323,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.104917287826538,1.0,140.0,140.0,2.1627471446990967,0.999999463558197,0.0009999987989188,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.136838674545288,1.0,141.0,141.0,2.1822409629821777,0.999999463558197,0.0009999995479592,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.17315673828125,1.0,142.0,142.0,2.1468567848205566,0.999999463558197,0.0009999984870568,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.209985494613648,1.0,143.0,143.0,2.144505262374878,0.999999463558197,0.000999998740188,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.241918325424194,1.0,144.0,144.0,2.158860206604004,0.9999994039535522,0.0009999995509845,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.274519681930542,1.0,145.0,145.0,2.1697938442230225,0.999999463558197,0.0010000000390942,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.309028387069702,1.0,146.0,146.0,2.142327785491944,0.999999463558197,0.000999998083712,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.346375465393066,1.0,147.0,147.0,2.1525957584381104,0.999999463558197,0.0010000006332298,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.379876136779785,1.0,148.0,148.0,2.156279802322388,0.9999994039535522,0.0009999999724808,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.416014909744263,1.0,149.0,149.0,2.1507365703582764,0.999999463558197,0.0009999990318439,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.448148488998413,1.0,150.0,150.0,2.1729304790496826,0.999999463558197,0.0009999985693799,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.481400489807129,1.0,151.0,151.0,2.151691198348999,0.999999463558197,0.0009999989314796,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.514563083648682,1.0,152.0,152.0,2.169330596923828,0.9999994039535522,0.0009999994049624,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.551087379455566,1.0,153.0,153.0,2.1604299545288086,0.9999994039535522,0.0010000001246924,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.588772535324097,1.0,154.0,154.0,2.139641284942627,0.9999993443489076,0.0010000006573772,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.620946407318115,1.0,155.0,155.0,2.172560691833496,0.999999463558197,0.0009999978113738,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.6518166065216064,1.0,156.0,156.0,2.14736270904541,0.999999463558197,0.0010000008502783,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.682664632797241,1.0,157.0,157.0,2.1525771617889404,0.9999995231628418,0.000999998914854,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.716699361801148,1.0,158.0,158.0,2.13338565826416,0.9999993443489076,0.0010000015188815,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.749295711517334,1.0,159.0,159.0,2.1353721618652344,0.9999994039535522,0.0009999988879033,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.779009580612183,1.0,160.0,160.0,2.169364213943481,0.999999463558197,0.0010000002651356,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.809581279754639,1.0,161.0,161.0,2.1494548320770264,0.999999463558197,0.0010000001432886,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.844060659408569,1.0,162.0,162.0,2.119441509246826,0.999999463558197,0.0009999997088305,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.883115768432617,1.0,163.0,163.0,2.155824661254883,0.999999463558197,0.00100000036228,0.001,False,128.0,128.0,,,SGD
train,,,,,,,5.925671577453613,1.0,164.0,164.0,2.1541125774383545,0.9999994039535522,0.0009999996567888,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.005007266998291,1.0,165.0,165.0,2.147773504257202,0.9999994039535522,0.0009999999218546,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.043282270431519,1.0,166.0,166.0,2.13057804107666,0.9999994039535522,0.0009999982451943,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.081433296203613,1.0,167.0,167.0,2.152559995651245,0.999999463558197,0.0010000017522778,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.247321844100952,1.0,168.0,168.0,2.114687919616699,0.9999995231628418,0.0010000007173847,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.277595281600952,1.0,169.0,169.0,2.1232423782348637,0.9999995231628418,0.0009999978916153,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.30949068069458,1.0,170.0,170.0,2.156895875930786,0.9999994039535522,0.0009999988779946,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.341883420944214,1.0,171.0,171.0,2.134437322616577,0.9999995827674866,0.0010000009744288,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.3739190101623535,1.0,172.0,172.0,2.137537956237793,0.9999994039535522,0.0009999999065335,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.409780740737915,1.0,173.0,173.0,2.160959482192993,0.9999994039535522,0.0010000000569133,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.4401328563690186,1.0,174.0,174.0,2.1467535495758057,0.9999995231628418,0.0010000003033272,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.476334095001221,1.0,175.0,175.0,2.120230197906494,0.9999993443489076,0.001000001206493,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.507711410522461,1.0,176.0,176.0,2.147735118865967,0.9999994039535522,0.0010000000584398,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.539846658706665,1.0,177.0,177.0,2.133305549621582,0.999999463558197,0.0009999992436469,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.572798252105713,1.0,178.0,178.0,2.135389804840088,0.9999993443489076,0.0010000006091935,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.605387210845947,1.0,179.0,179.0,2.1206395626068115,0.9999994039535522,0.0009999999438926,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.635925531387329,1.0,180.0,180.0,2.141668796539306,0.9999994039535522,0.0009999989549608,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.665263414382935,1.0,181.0,181.0,2.1072182655334477,0.9999994039535522,0.0009999981419989,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.70258378982544,1.0,182.0,182.0,2.1238842010498047,0.9999994039535522,0.0009999997725018,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.738538980484009,1.0,183.0,183.0,2.1374945640563965,0.9999995231628418,0.0009999999158872,0.001,False,128.0,128.0,,,SGD
train,,,,,,,6.769137144088745,1.0,184.0,184.0,2.1124942302703857,0.9999994039535522,0.0009999983002614,0.001,False,128.0,128.0,,,SGD
