phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,time_sec,test_loss,test_accuracy
train,1,39.0,39,0.39426901936531067,1.2012810707092285,0.0839144364461502,0.001,0.7869529724121094,,
train,1,40.0,40,0.2844144403934479,1.7239741086959839,0.08692882584202329,0.001,0.8380134105682373,,
train,1,41.0,41,0.43985679745674133,1.309862494468689,0.08549503696793485,0.001,0.8439164161682129,,
train,1,42.0,42,0.23455312848091125,1.0899317264556885,0.07906107245730794,0.001,0.8721621036529541,,
train,1,43.0,43,0.39675307273864746,1.6980690956115723,0.07442404887043068,0.001,0.8798272609710693,,
train,1,44.0,44,0.3275394141674042,1.3863948583602905,0.07721889515493134,0.001,0.9131555557250977,,
train,1,45.0,45,0.4487176835536957,1.2928760051727295,0.076955345342299,0.001,0.9203200340270996,,
train,1,46.0,46,0.35958409309387207,1.5633825063705444,0.08073097989464403,0.001,0.9516568183898926,,
train,1,47.0,47,0.30490219593048096,1.2946780920028687,0.08485945834260304,0.001,0.959712028503418,,
train,1,48.0,48,0.26362359523773193,0.9935153722763062,0.07732706574044095,0.001,0.9889941215515137,,
train,1,49.0,49,0.3245680034160614,1.1420135498046875,0.07636497869868533,0.001,0.9967405796051025,,
train,1,50.0,50,0.4166000783443451,1.2454248666763306,0.07452013253395873,0.001,1.0227584838867188,,
train,1,51.0,51,0.34287625551223755,1.6355769634246826,0.07518880175223353,0.001,1.0267956256866455,,
train,1,52.0,52,0.4504570960998535,1.387118935585022,0.07713938229845306,0.001,1.0610947608947754,,
train,1,53.0,53,0.4406357407569885,1.8033924102783203,0.08515055182223144,0.001,1.0675623416900635,,
train,1,54.0,54,0.3070647716522217,1.2683601379394531,0.07439109501892983,0.001,1.0973315238952637,,
train,1,55.0,55,0.4485960602760315,1.5270942449569702,0.0730077594553138,0.001,1.1038179397583008,,
train,1,56.0,56,0.3420601785182953,1.3693385124206543,0.07176558107963193,0.001,1.1441123485565186,,
train,1,57.0,57,0.3365457355976105,1.6298282146453857,0.08507954885967042,0.001,1.1509475708007812,,
train,1,58.0,58,0.26292359828948975,1.152819275856018,0.08138902287008273,0.001,1.1886870861053467,,
train,1,59.0,59,0.33937346935272217,1.0464247465133667,0.07958881307902259,0.001,1.1966321468353271,,
train,1,60.0,60,0.41363388299942017,1.5440473556518555,0.07803778517385233,0.001,1.2428462505340576,,
train,1,61.0,61,0.2818898558616638,1.5005382299423218,0.06521624254124964,0.001,1.251542329788208,,
train,1,62.0,62,0.39680156111717224,1.4927760362625122,0.06645999558341545,0.001,1.2740075588226318,,
train,1,63.0,63,0.31565481424331665,1.6218136548995972,0.07459632382954487,0.001,1.2853946685791016,,
train,1,64.0,64,0.35469841957092285,1.1972912549972534,0.07980054320556783,0.001,1.312671184539795,,
train,1,65.0,65,0.2734180688858032,1.127915382385254,0.07379060022490322,0.001,1.3217353820800781,,
train,1,66.0,66,0.2880299985408783,1.1258702278137207,0.07008625862536048,0.001,1.3828439712524414,,
train,1,67.0,67,0.41194915771484375,1.5284502506256104,0.07154455931300135,0.001,1.3869340419769287,,
train,1,68.0,68,0.29305940866470337,1.119773030281067,0.07661642123016577,0.001,1.4194614887237549,,
train,1,69.0,69,0.3192063271999359,1.0827219486236572,0.07280159964489862,0.001,1.4231200218200684,,
train,1,70.0,70,0.21804183721542358,0.8809138536453247,0.07015073959755036,0.001,1.4543967247009277,,
train,1,71.0,71,0.35248565673828125,1.4766629934310913,0.0655263981375246,0.001,1.457993745803833,,
train,1,72.0,72,0.21899308264255524,0.86448734998703,0.06394632318498827,0.001,1.4961185455322266,,
train,1,73.0,73,0.2549747824668884,1.0458178520202637,0.06435306016694396,0.001,1.5115885734558105,,
train,1,74.0,74,0.3162209391593933,0.7331421375274658,0.06297359120696129,0.001,1.535642385482788,,
train,1,75.0,75,0.32905834913253784,1.2383190393447876,0.06395148202699497,0.001,1.5443401336669922,,
train,1,76.0,76,0.29869794845581055,1.6837986707687378,0.06935897419696173,0.001,1.5682780742645264,,
train,1,77.0,77,0.3539868891239166,1.3563297986984253,0.06584043235452997,0.001,1.5719048976898193,,
train,1,78.0,78,0.3239777684211731,0.996300458908081,0.06480812495621786,0.001,1.6327707767486572,,
train,1,79.0,79,0.21801652014255524,0.7683009505271912,0.0668523230889623,0.001,1.6417970657348633,,
train,1,80.0,80,0.22551420331001282,1.298832654953003,0.0729806893469179,0.001,1.6718299388885498,,
train,1,81.0,81,0.26874515414237976,1.3396234512329102,0.0696292180204978,0.001,1.6755118370056152,,
train,1,82.0,82,0.2624845504760742,1.177368402481079,0.06195759788865495,0.001,1.7030494213104248,,
train,1,83.0,83,0.23446166515350342,1.0337955951690674,0.062373130876672477,0.001,1.7066965103149414,,
train,1,84.0,84,0.3126639723777771,1.288503885269165,0.06547448328043082,0.001,1.788578987121582,,
train,1,85.0,85,0.29224348068237305,0.8351949453353882,0.06572309389906258,0.001,1.800229787826538,,
train,1,86.0,86,0.30836978554725647,0.9296800494194031,0.06465719589934414,0.001,1.8565852642059326,,
train,1,87.0,87,0.3469592332839966,1.3431921005249023,0.06996528312064199,0.001,1.8651838302612305,,
train,1,88.0,88,0.25541356205940247,1.085587739944458,0.06580297116273276,0.001,1.9149434566497803,,
train,1,89.0,89,0.14546053111553192,1.0429415702819824,0.06524176118702356,0.001,1.922071933746338,,
train,1,90.0,90,0.18671752512454987,0.5548805594444275,0.06282514096619692,0.001,1.9567179679870605,,
train,1,91.0,91,0.2805075943470001,0.8511990904808044,0.06481101865097988,0.001,1.960397720336914,,
train,1,92.0,92,0.21060483157634735,0.7066059112548828,0.06569909072131351,0.001,1.9907021522521973,,
train,1,93.0,93,0.27695131301879883,1.3588169813156128,0.06793436902508675,0.001,1.998319387435913,,
train,1,94.0,94,0.2725071310997009,1.0115994215011597,0.06493261460625246,0.001,2.025855541229248,,
train,1,95.0,95,0.2677818536758423,0.9616108536720276,0.06363711486578454,0.001,2.0296928882598877,,
train,1,96.0,96,0.3059915602207184,1.1266707181930542,0.07392166560685326,0.001,2.107292652130127,,
train,1,97.0,97,0.23029975593090057,0.9118368625640869,0.06992859287951404,0.001,2.1232848167419434,,
train,1,98.0,98,0.362549364566803,1.1638704538345337,0.0744146888852078,0.001,2.147751569747925,,
train,1,99.0,99,0.23711055517196655,1.1558696031570435,0.075140982591108,0.001,2.164997100830078,,
train,1,100.0,100,0.37056171894073486,0.9092568755149841,0.07560218168818063,0.001,2.212458372116089,,
train,1,101.0,101,0.22735144197940826,1.0759800672531128,0.06827875392661466,0.001,2.2222511768341064,,
train,1,102.0,102,0.330458402633667,1.159371256828308,0.07234353511255348,0.001,2.288318634033203,,
train,1,103.0,103,0.1915917843580246,0.9095097780227661,0.0671442238341907,0.001,2.303339958190918,,
train,1,104.0,104,0.2544025182723999,1.1088862419128418,0.0685042431087356,0.001,2.366626024246216,,
train,1,105.0,105,0.28463131189346313,1.1410093307495117,0.07194581567892394,0.001,2.376589298248291,,
train,1,106.0,106,0.3144015073776245,0.94678795337677,0.07463253026095319,0.001,2.437394142150879,,
train,1,107.0,107,0.2639104723930359,1.074696660041809,0.07414121897342124,0.001,2.4411237239837646,,
train,1,108.0,108,0.36307716369628906,1.6940813064575195,0.07629435407363273,0.001,2.467331647872925,,
train,1,109.0,109,0.25227460265159607,1.3178068399429321,0.08902371054045842,0.001,2.4715325832366943,,
train,1,110.0,110,0.31593412160873413,1.0776132345199585,0.0847578254558341,0.001,2.511584758758545,,
train,1,111.0,111,0.268831729888916,0.9510018825531006,0.07687166071438835,0.001,2.5173604488372803,,
train,1,112.0,112,0.21406421065330505,1.2028255462646484,0.06977101686615558,0.001,2.5496444702148438,,
train,1,113.0,113,0.34508341550827026,1.3971468210220337,0.06984507542616612,0.001,2.555755138397217,,
train,1,114.0,114,0.20957840979099274,0.9790619015693665,0.0684895330666091,0.001,2.5865414142608643,,
train,1,115.0,115,0.19900374114513397,1.1815494298934937,0.0776562606639559,0.001,2.5934321880340576,,
train,1,116.0,116,0.3239205479621887,0.9413682818412781,0.08377603289916617,0.001,2.624438524246216,,
train,1,117.0,117,0.2893982529640198,1.0107389688491821,0.08895635839979717,0.001,2.6299946308135986,,
train,1,118.0,118,0.25396671891212463,1.1032830476760864,0.08963918295015907,0.001,2.6617186069488525,,
train,1,119.0,119,0.3236778974533081,0.8159484267234802,0.0864780500605996,0.001,2.6664414405822754,,
train,1,120.0,120,0.23946364223957062,1.0239161252975464,0.07688622849259497,0.001,2.6899025440216064,,
train,1,121.0,121,0.2665484845638275,1.5641865730285645,0.07522474055921526,0.001,2.698852062225342,,
train,1,122.0,122,0.254960298538208,1.7476391792297363,0.08621595446085274,0.001,2.732426881790161,,
train,1,123.0,123,0.3219839036464691,1.5614501237869263,0.09350312173470873,0.001,2.741014242172241,,
train,1,124.0,124,0.24468213319778442,1.050572156906128,0.0933486080261464,0.001,2.7535085678100586,,
train,1,125.0,125,0.34378403425216675,1.4167969226837158,0.0971064101921257,0.001,2.7661261558532715,,
train,1,126.0,126,0.23724094033241272,1.4230799674987793,0.08316830067032177,0.001,2.7913737297058105,,
train,1,127.0,127,0.2734437584877014,1.2760730981826782,0.08295426706239029,0.001,2.80400013923645,,
train,1,128.0,128,0.23756344616413116,0.9470770359039307,0.0784886982735264,0.001,2.8342459201812744,,
train,1,129.0,129,0.3025507628917694,1.0985816717147827,0.08249316641774124,0.001,2.85252046585083,,
train,1,130.0,130,0.24793598055839539,0.8847516179084778,0.08520530352427867,0.001,2.8674769401550293,,
train,1,131.0,131,0.40418845415115356,1.5817975997924805,0.10023842684796436,0.001,2.8919432163238525,,
train,1,132.0,132,0.13892973959445953,0.6346510052680969,0.09606702590519921,0.001,2.896639108657837,,
train,1,133.0,133,0.3183020353317261,1.2253633737564087,0.08839856838328615,0.001,2.9276745319366455,,
train,1,134.0,134,0.3245084881782532,1.3677952289581299,0.09034352795311124,0.001,2.9312448501586914,,
train,1,135.0,135,0.16512292623519897,0.6879551410675049,0.0801178114080961,0.001,2.961395502090454,,
train,1,136.0,136,0.3257215619087219,1.5557525157928467,0.07616051833025783,0.001,2.964958429336548,,
train,1,137.0,137,0.16776873171329498,0.6795027256011963,0.07332657335031756,0.001,3.0017309188842773,,
train,1,138.0,138,0.3997623920440674,1.3246372938156128,0.07597408455836663,0.001,3.010364532470703,,
train,1,139.0,139,0.22919486463069916,0.8796878457069397,0.07571762474501163,0.001,3.034174680709839,,
train,1,140.0,140,0.21251527965068817,1.276394248008728,0.07756251925665872,0.001,3.0377466678619385,,
train,1,141.0,141,0.21033842861652374,1.0521788597106934,0.08043315222805575,0.001,3.0689353942871094,,
train,1,142.0,142,0.2705550491809845,0.7992186546325684,0.077240075747246,0.001,3.0725178718566895,,
train,1,143.0,143,0.3670025169849396,1.2272930145263672,0.08796342125127898,0.001,3.106926202774048,,
train,1,144.0,144,0.21235918998718262,1.5191969871520996,0.08281179193015972,0.001,3.1144609451293945,,
train,1,145.0,145,0.3650897145271301,1.3111553192138672,0.08928583838503024,0.001,3.1440107822418213,,
train,1,146.0,146,0.2496151328086853,0.9447211027145386,0.08901385249428695,0.001,3.147634983062744,,
train,1,147.0,147,0.20687231421470642,1.1907522678375244,0.09050775505364339,0.001,3.176175117492676,,
train,1,148.0,148,0.2485538125038147,1.0296003818511963,0.08331564598223495,0.001,3.1840524673461914,,
train,1,149.0,149,0.252573162317276,0.8500475287437439,0.08375488152366042,0.001,3.216386079788208,,
train,1,150.0,150,0.304008811712265,1.571346402168274,0.08698483740393204,0.001,3.2252585887908936,,
train,1,151.0,151,0.34787240624427795,1.4622445106506348,0.09563018926363677,0.001,3.2529454231262207,,
train,1,152.0,152,0.35967060923576355,1.2242965698242188,0.09402613038739206,0.001,3.2565205097198486,,
train,1,153.0,153,0.21466265618801117,1.268928050994873,0.08783706087034655,0.001,3.287712812423706,,
train,1,154.0,154,0.2773624658584595,0.9076602458953857,0.08293191250628527,0.001,3.2939834594726562,,
train,1,155.0,155,0.1538069099187851,0.8198028206825256,0.08614099512179353,0.001,3.3220534324645996,,
train,1,156.0,156,0.20498406887054443,1.0836600065231323,0.07589485970697625,0.001,3.325643539428711,,
train,1,157.0,157,0.28214582800865173,1.024857759475708,0.08380330711834517,0.001,3.362358808517456,,
train,1,158.0,158,0.30804577469825745,1.427717924118042,0.09659931786740601,0.001,3.368032217025757,,
train,1,159.0,159,0.3176116347312927,1.1199878454208374,0.08909405682114348,0.001,3.4225893020629883,,
train,1,160.0,160,0.24759046733379364,1.2582623958587646,0.08602233003058007,0.001,3.4301435947418213,,
train,1,161.0,161,0.4046746492385864,1.6061644554138184,0.07943533982307886,0.001,3.449669361114502,,
train,1,162.0,162,0.2968544065952301,1.650120496749878,0.08497397974486968,0.001,3.468710422515869,,
train,1,163.0,163,0.1485234498977661,0.9707309603691101,0.08595441761347816,0.001,3.5031497478485107,,
train,1,164.0,164,0.23118284344673157,0.860819399356842,0.08144885324897753,0.001,3.5143511295318604,,
train,1,165.0,165,0.20998358726501465,0.8767040967941284,0.08596987621175266,0.001,3.5255367755889893,,
train,1,166.0,166,0.26467350125312805,0.9833795428276062,0.07800169319713586,0.001,3.546804189682007,,
train,1,167.0,167,0.26778310537338257,1.298151969909668,0.07997976084016328,0.001,3.5808866024017334,,
train,1,168.0,168,0.12510432302951813,0.5057759284973145,0.0764826044839569,0.001,3.587587594985962,,
train,1,169.0,169,0.2532762289047241,0.7912757992744446,0.07658189016208494,0.001,3.6050970554351807,,
train,1,170.0,170,0.23930485546588898,0.9708312749862671,0.07775115657726812,0.001,3.6263766288757324,,
train,1,171.0,171,0.22262859344482422,0.8981830477714539,0.0774673352335898,0.001,3.64056396484375,,
train,1,172.0,172,0.2534351944923401,1.3946433067321777,0.07081909154494515,0.001,3.661140203475952,,
train,1,173.0,173,0.26693856716156006,1.1106144189834595,0.0755657077031957,0.001,3.678147554397583,,
train,1,174.0,174,0.21531298756599426,1.197598934173584,0.08678498291256498,0.001,3.690943717956543,,
train,1,175.0,175,0.2754427194595337,1.1667146682739258,0.08319977420762542,0.001,3.7223613262176514,,
train,1,176.0,176,0.20868292450904846,0.902912974357605,0.0879092173745599,0.001,3.732792854309082,,
train,1,177.0,177,0.27993395924568176,1.1741902828216553,0.08902495438243974,0.001,3.7606089115142822,,
train,1,178.0,178,0.09860596805810928,0.8326370716094971,0.08178602066625945,0.001,3.767759323120117,,
train,1,179.0,179,0.32904964685440063,1.3509119749069214,0.07342386568812957,0.001,3.8010880947113037,,
train,1,180.0,180,0.2488521933555603,0.9523598551750183,0.0721108615829435,0.001,3.809084177017212,,
train,1,181.0,181,0.15795321762561798,0.6654630899429321,0.06792420350269927,0.001,3.8524999618530273,,
train,1,182.0,182,0.24604330956935883,0.960207998752594,0.07249286528290357,0.001,3.8604824542999268,,
train,1,183.0,183,0.197347491979599,1.3038374185562134,0.07821092575223086,0.001,3.914038896560669,,
train,1,184.0,184,0.12565167248249054,0.6612309813499451,0.08165601386080346,0.001,3.9240565299987793,,
train,1,185.0,185,0.1692747324705124,0.6982623934745789,0.08083517743491418,0.001,3.987088441848755,,
train,1,186.0,186,0.25022321939468384,0.9120694994926453,0.0800192013364857,0.001,3.9928994178771973,,
train,1,187.0,187,0.22978104650974274,1.0776307582855225,0.07269546706787375,0.001,4.0462806224823,,
train,1,188.0,188,0.25789934396743774,1.1176632642745972,0.0815306067417156,0.001,4.054558753967285,,
train,1,189.0,189,0.3984904885292053,1.2134100198745728,0.08326474696521696,0.001,4.07980751991272,,
train,1,190.0,190,0.398966521024704,1.3145725727081299,0.09988828396227392,0.001,4.0834455490112305,,
train,1,191.0,191,0.2316276580095291,0.8838921785354614,0.09335647305343968,0.001,4.113942384719849,,
train,1,192.0,192,0.18600274622440338,1.096954345703125,0.08913537942437164,0.001,4.1235291957855225,,
train,1,193.0,193,0.1257416009902954,0.8503113389015198,0.07826161128325741,0.001,4.14960241317749,,
train,1,194.0,194,0.23340533673763275,1.0470670461654663,0.07044023982902176,0.001,4.153234958648682,,
train,1,195.0,195,0.32378461956977844,1.1858049631118774,0.07914387049062323,0.001,4.18781042098999,,
train,1,196.0,196,0.1664201319217682,0.7581982612609863,0.0808190950006215,0.001,4.191448450088501,,
train,1,197.0,197,0.3217633068561554,0.991481363773346,0.08157585817372902,0.001,4.220852375030518,,
train,1,198.0,198,0.15034642815589905,0.6655166745185852,0.07912859169535863,0.001,4.225739479064941,,
train,1,199.0,199,0.21528248488903046,0.7229516506195068,0.07801611239622279,0.001,4.258386850357056,,
train,1,200.0,200,0.20868876576423645,0.981768012046814,0.07275562637684509,0.001,4.2620062828063965,,
train,1,201.0,201,0.2962220013141632,1.3833369016647339,0.08433564818484503,0.001,4.297044038772583,,
train,1,202.0,202,0.1641722023487091,0.8286815285682678,0.08728477626241497,0.001,4.30587363243103,,
train,1,203.0,203,0.247769296169281,1.2339707612991333,0.07971362519221317,0.001,4.3255109786987305,,
train,1,204.0,204,0.1866496354341507,0.984272837638855,0.07869813722681494,0.001,4.336142063140869,,
train,1,205.0,205,0.3246798515319824,1.1891857385635376,0.07112972375732989,0.001,4.369798898696899,,
train,1,206.0,206,0.2644110321998596,0.8343532681465149,0.0706190962897614,0.001,4.375831127166748,,
train,1,207.0,207,0.19418169558048248,1.1249080896377563,0.07614948086906587,0.001,4.4113547801971436,,
train,1,208.0,208,0.2252926528453827,1.0700687170028687,0.079052217086089,0.001,4.421799421310425,,
train,1,209.0,209,0.23624150454998016,1.0291131734848022,0.08833564801703339,0.001,4.443995475769043,,
train,1,210.0,210,0.2222050428390503,1.1237226724624634,0.08670682068335399,0.001,4.448230028152466,,
train,1,211.0,211,0.21890206634998322,0.9458967447280884,0.08348636361680166,0.001,4.478621244430542,,
train,1,212.0,212,0.19336329400539398,0.9443674087524414,0.0829174216918269,0.001,4.483088254928589,,
train,1,213.0,213,0.1140526682138443,0.5188721418380737,0.08088707340325293,0.001,4.5136518478393555,,
train,1,214.0,214,0.2009030133485794,0.9277887344360352,0.08344699913064557,0.001,4.520862579345703,,
train,1,215.0,215,0.2061096429824829,0.8348504304885864,0.0827566295128053,0.001,4.567886829376221,,
train,1,216.0,216,0.20774346590042114,0.9363133907318115,0.07838831377243385,0.001,4.571967840194702,,
train,1,217.0,217,0.2917335033416748,1.2785710096359253,0.0790806029657072,0.001,4.602414131164551,,
train,1,218.0,218,0.3565133512020111,1.7854506969451904,0.09388762689818116,0.001,4.606064081192017,,
train,1,219.0,219,0.20743755996227264,0.87652188539505,0.09540519941178739,0.001,4.643346309661865,,
train,1,220.0,220,0.19663450121879578,1.0770807266235352,0.09849426365163193,0.001,4.6489577293396,,
train,1,221.0,221,0.2925434410572052,0.9318799376487732,0.09602243870425069,0.001,4.679863929748535,,
train,1,222.0,222,0.18665961921215057,0.7327805757522583,0.08950408124591226,0.001,4.688797235488892,,
train,1,223.0,223,0.13646672666072845,1.1053297519683838,0.07718339730418598,0.001,4.728389501571655,,
train,1,224.0,224,0.2561326324939728,1.53852117061615,0.07829357979474491,0.001,4.734020471572876,,
train,1,225.0,225,0.2756764888763428,1.2821797132492065,0.08715561101925869,0.001,4.745058059692383,,
train,1,226.0,226,0.2533980906009674,1.2389512062072754,0.1021666181046319,0.001,4.75492787361145,,
train,1,227.0,227,0.14219674468040466,0.7355625033378601,0.1005982222503092,0.001,4.786172151565552,,
train,1,228.0,228,0.2026340216398239,0.7023764848709106,0.09232063020120376,0.001,4.797118186950684,,
train,1,229.0,229,0.22692890465259552,0.8342201709747314,0.08058848738489136,0.001,4.818677663803101,,
train,1,230.0,230,0.1575656533241272,0.9436345100402832,0.0721211658693026,0.001,4.8469767570495605,,
train,1,231.0,231,0.20278659462928772,1.0954562425613403,0.07903902459428389,0.001,4.859753131866455,,
train,1,232.0,232,0.2203349471092224,0.8977393507957458,0.08368856469551415,0.001,4.878385066986084,,
train,1,233.0,233,0.18150655925273895,0.6292001008987427,0.07677724166789499,0.001,4.890025615692139,,
train,1,234.0,234,0.15887197852134705,0.804671585559845,0.07563461083613247,0.001,4.909877777099609,,
train,1,235.0,235,0.24438638985157013,1.1415114402770996,0.08224546152029062,0.001,4.9302449226379395,,
train,1,236.0,236,0.1391599178314209,0.5996439456939697,0.07617803164227259,0.001,4.9477927684783936,,
train,1,237.0,237,0.1684362292289734,0.8660278916358948,0.07455485333622343,0.001,4.964843273162842,,
train,1,238.0,238,0.14646007120609283,0.5843169093132019,0.06900996271495766,0.001,4.9882471561431885,,
train,1,239.0,239,0.30015093088150024,1.1617413759231567,0.07172579590668825,0.001,5.002648830413818,,
train,1,240.0,240,0.15078692138195038,0.8680374026298523,0.07289324173336932,0.001,5.036623954772949,,
train,1,241.0,241,0.22678393125534058,0.9792852401733398,0.07584899598254134,0.001,5.043428659439087,,
train,1,242.0,242,0.09937600046396255,0.7686997652053833,0.07395707961723774,0.001,5.062896013259888,,
train,1,243.0,243,0.12405364215373993,0.6099270582199097,0.0737107186115065,0.001,5.067646503448486,,
train,1,244.0,244,0.12742650508880615,0.85052490234375,0.07287747295358378,0.001,5.092316627502441,,
train,1,245.0,245,0.37921229004859924,1.1536946296691895,0.08072538593360423,0.001,5.1033220291137695,,
train,1,246.0,246,0.16445834934711456,0.6848272681236267,0.07472692315220444,0.001,5.132294178009033,,
train,1,247.0,247,0.2650628089904785,0.9237770438194275,0.07618449026395183,0.001,5.1413655281066895,,
train,1,248.0,248,0.27156367897987366,0.9629080891609192,0.082973254775989,0.001,5.168959379196167,,
train,1,249.0,249,0.14458943903446198,0.563076913356781,0.08096190175254789,0.001,5.183655738830566,,
train,1,250.0,250,0.19879275560379028,1.1352694034576416,0.07940278690338627,0.001,5.198005199432373,,
train,1,251.0,251,0.16498956084251404,0.7483383417129517,0.07958994695095531,0.001,5.22197413444519,,
train,1,252.0,252,0.18760603666305542,0.9157493114471436,0.07454851093411773,0.001,5.227966070175171,,
train,1,253.0,253,0.16904549300670624,0.8748143315315247,0.07696200492059195,0.001,5.2602903842926025,,
train,1,254.0,254,0.15166376531124115,0.7975755333900452,0.07543015415439991,0.001,5.266900062561035,,
train,1,255.0,255,0.20025502145290375,0.76459139585495,0.07567234415962823,0.001,5.29849910736084,,
train,1,256.0,256,0.22732406854629517,0.8525976538658142,0.07738195204859066,0.001,5.303288221359253,,
train,1,257.0,257,0.19006581604480743,1.0597501993179321,0.07618218200984372,0.001,5.332847356796265,,
train,1,258.0,258,0.3019424378871918,1.2282989025115967,0.0841200857691767,0.001,5.33673620223999,,
train,1,259.0,259,0.17095673084259033,0.7942556142807007,0.07994835878625307,0.001,5.375859975814819,,
train,1,260.0,260,0.13175295293331146,0.762389063835144,0.07592177177295435,0.001,5.3794872760772705,,
train,1,261.0,261,0.20443429052829742,0.8532286882400513,0.08371461888649988,0.001,5.412765026092529,,
train,1,262.0,262,0.30170634388923645,1.1850675344467163,0.07337896205017944,0.001,5.416438341140747,,
train,1,263.0,263,0.23513248562812805,0.9281365275382996,0.07269087276717812,0.001,5.443552732467651,,
train,1,264.0,264,0.233867347240448,1.2058074474334717,0.08529000393193908,0.001,5.453697443008423,,
train,1,265.0,265,0.2176215499639511,0.774492621421814,0.079348317184857,0.001,5.475622177124023,,
train,1,266.0,266,0.14130999147891998,0.8147857785224915,0.07583708348054087,0.001,5.496538162231445,,
train,1,267.0,267,0.11295867711305618,0.6321481466293335,0.07679009197666406,0.001,5.5397655963897705,,
train,1,268.0,268,0.25767186284065247,1.6453503370285034,0.08442996702200857,0.001,5.545443296432495,,
train,1,269.0,269,0.1687435358762741,0.6664519906044006,0.07937986049863298,0.001,5.583774566650391,,
train,1,270.0,270,0.32057100534439087,1.2623950242996216,0.08767784032226228,0.001,5.589791297912598,,
train,1,271.0,271,0.13533049821853638,0.6085012555122375,0.08490117033482066,0.001,5.600393533706665,,
