path,experiment,rows,status,nan_cells,inf_cells,max_abs_numeric,has_axis,has_loss_like
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed1213.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed123.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed1415.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed1617.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed1819.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed2021.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed42.csv,cifar10,0,read_error: No columns to parse from file,,,,False,False
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed456.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_Adam_seed789.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed1011.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed1213.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed123.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed1415.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed1617.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed1819.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed2021.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed42.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed456.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_LAMB_seed789.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed1011.csv,cifar10,29,has_nan,56.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed1213.csv,cifar10,49,has_nan,96.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed123.csv,cifar10,46,has_nan,90.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed1415.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed1617.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed1819.csv,cifar10,45,has_nan,88.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed2021.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed42.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed456.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_RAdam_seed789.csv,cifar10,39,has_nan,76.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed1011.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed1213.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed123.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed1415.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed1617.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed1819.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed2021.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed42.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed456.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\CIFAR10_ResNet18_SGD_Momentum_seed789.csv,cifar10,50,has_nan,98.0,0.0,128.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\cifar10\cifar10_results.csv,cifar10,0,read_error: No columns to parse from file,,,,False,False
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed1011.csv,imdb,5,has_nan,8.0,0.0,89.2,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed1213.csv,imdb,5,has_nan,8.0,0.0,87.33333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed123.csv,imdb,5,has_nan,8.0,0.0,88.26666666666667,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed1415.csv,imdb,5,has_nan,8.0,0.0,87.2,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed1617.csv,imdb,5,has_nan,8.0,0.0,87.06666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed1819.csv,imdb,5,has_nan,8.0,0.0,91.33333333333331,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed2021.csv,imdb,5,has_nan,8.0,0.0,90.66666666666669,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed42.csv,imdb,5,has_nan,8.0,0.0,89.33333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed456.csv,imdb,5,has_nan,8.0,0.0,90.53333333333332,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdaBound_seed789.csv,imdb,5,has_nan,8.0,0.0,88.53333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed1011.csv,imdb,10,has_nan,18.0,0.0,91.1,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed1213.csv,imdb,15,has_nan,28.0,0.0,90.55,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed123.csv,imdb,15,has_nan,28.0,0.0,91.26666666666668,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed1415.csv,imdb,6,has_nan,10.0,0.0,90.05,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed1617.csv,imdb,7,has_nan,12.0,0.0,89.66666666666667,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed1819.csv,imdb,8,has_nan,14.0,0.0,89.85,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed2021.csv,imdb,6,has_nan,10.0,0.0,90.33333333333331,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed42.csv,imdb,6,has_nan,10.0,0.0,90.3,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed456.csv,imdb,8,has_nan,14.0,0.0,90.06666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_AdamW_seed789.csv,imdb,7,has_nan,12.0,0.0,90.05,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed1011.csv,imdb,15,has_nan,28.0,0.0,91.15,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed1213.csv,imdb,5,has_nan,8.0,0.0,90.3,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed123.csv,imdb,14,has_nan,26.0,0.0,91.33333333333331,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed1415.csv,imdb,6,has_nan,10.0,0.0,89.7,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed1617.csv,imdb,11,has_nan,20.0,0.0,90.33333333333331,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed1819.csv,imdb,13,has_nan,24.0,0.0,90.75,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed2021.csv,imdb,6,has_nan,10.0,0.0,90.26666666666668,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed42.csv,imdb,10,has_nan,18.0,0.0,90.53333333333332,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed456.csv,imdb,15,has_nan,28.0,0.0,90.26666666666668,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_Adam_seed789.csv,imdb,15,has_nan,28.0,0.0,90.2,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_LAMB_seed1011.csv,imdb,5,has_nan,8.0,0.0,88.13333333333334,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_LAMB_seed123.csv,imdb,5,has_nan,8.0,0.0,88.93333333333334,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_LAMB_seed42.csv,imdb,5,has_nan,8.0,0.0,89.73333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_LAMB_seed456.csv,imdb,5,has_nan,8.0,0.0,89.2,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_LAMB_seed789.csv,imdb,5,has_nan,8.0,0.0,88.93333333333334,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed1011.csv,imdb,5,has_nan,8.0,0.0,83.8,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed1213.csv,imdb,5,has_nan,8.0,0.0,83.86666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed123.csv,imdb,5,has_nan,8.0,0.0,85.6,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed1415.csv,imdb,5,has_nan,8.0,0.0,84.13333333333334,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed1617.csv,imdb,5,has_nan,8.0,0.0,83.46666666666667,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed1819.csv,imdb,5,has_nan,8.0,0.0,85.33333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed2021.csv,imdb,5,has_nan,8.0,0.0,81.86666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed42.csv,imdb,5,has_nan,8.0,0.0,87.2,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed456.csv,imdb,5,has_nan,8.0,0.0,88.4,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_RAdam_seed789.csv,imdb,5,has_nan,8.0,0.0,85.73333333333333,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed1011.csv,imdb,10,has_nan,18.0,0.0,89.6,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed1213.csv,imdb,5,has_nan,8.0,0.0,85.86666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed123.csv,imdb,12,has_nan,22.0,0.0,90.26666666666668,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed1415.csv,imdb,5,has_nan,8.0,0.0,84.26666666666667,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed1617.csv,imdb,5,has_nan,8.0,0.0,86.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed1819.csv,imdb,5,has_nan,8.0,0.0,89.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed2021.csv,imdb,5,has_nan,8.0,0.0,90.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed42.csv,imdb,7,has_nan,12.0,0.0,89.86666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed456.csv,imdb,9,has_nan,16.0,0.0,90.13333333333334,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\imdb\IMDB_distilbert-base-uncased_SGD_Momentum_seed789.csv,imdb,11,has_nan,20.0,0.0,89.86666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\label_noise\label_noise_results_cifar10_resnet18.csv,label_noise,50,has_nan,196.0,0.0,98.42666666666666,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\label_noise\label_noise_results_mnist_mlp.csv,label_noise,2,has_nan,4.0,0.0,97.35,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed1011.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed1213.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed123.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed1415.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed1617.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed1819.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed2021.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed42.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed456.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-02_seed789.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed1011.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed1213.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed123.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed1415.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed1617.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed1819.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed2021.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed42.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed456.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-03_seed789.csv,lr_ablation,5,has_nan,55.0,0.0,2345.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed1011.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed1213.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed123.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed1415.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed1617.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed1819.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed2021.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
f:\GDSearch\results_proposal_full_20260223_v2_blended_real_like\experiments\lr_ablation\SGD_lr1.0e-04_seed42.csv,lr_ablation,10,has_nan,110.0,0.0,4690.0,True,True
